CustomerID,OrderID,SampleNumber,Site,Sitecode,CustomerSampleNumber,CollectDate,StartDepth,EndDepth,SampleType,Volume,Matrix,Test,Param,ReportedResult,Qualifier,CorrectedReportedResult,CorrectedQualifier,Results_Units,Method,RDL,OrderComment,Results_Commnt,FieldNotes(2014+),FD Fieldnotes(-2013),FD QCData,FD Labnotes,NEW NOTES
FMP,FMP05794,FMP05794,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,12/17/2008,0,0,Deposition-Dry,1290.3,Legacy_Deposition,Total Phosphorus,TP,4.906,,4.906,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522",,
FMP,FMP05812,FMP05812,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,1/21/2009,0,0,Deposition-Dry,1149,Legacy_Deposition,Total Nitrogen,TPN,21.707,Q,21.707,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090413N Spikes: 109.649; 109.483; 94.832; 109.657 Reps: 119.666; 122.446; 100.409; 90.128; 306.289; 297.234; 75.296; 78.799 Knowns: 100.000; 109.627; 100.000; 100.000; 100.000,,TN<NH4-N + NO2/3
FMP,FMP05812,FMP05812,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,1/21/2009,0,0,Deposition-Dry,1149,Legacy_Deposition,Total Phosphorus,TP,2.111,,2.111,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090407P Spikes: 105.798; 93.564; 103.212; 102.023 Reps: 3.832; 3.992; 7.633; 7.753; 16.038; 16.598; 5.272; 5.352 Knowns: 104.920; 99.702; 101.248; 106.147; 103.999,,
FMP,FMP05813,FMP05813,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,1/30/2009,0,0,Deposition-Dry,870.6,Legacy_Deposition,Total Nitrogen,TPN,93.358,Q,93.358,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090413N Spikes: 109.649; 109.483; 94.832; 109.657 Reps: 119.666; 122.446; 100.409; 90.128; 306.289; 297.234; 75.296; 78.799 Knowns: 100.000; 109.627; 100.000; 100.000; 100.000,,TN<NH4-N + NO2/3
FMP,FMP05813,FMP05813,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,1/30/2009,0,0,Deposition-Dry,870.6,Legacy_Deposition,Total Phosphorus,TP,3.912,Q,3.912,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090407P Spikes: 105.798; 93.564; 103.212; 102.023 Reps: 3.832; 3.992; 7.633; 7.753; 16.038; 16.598; 5.272; 5.352 Knowns: 104.920; 99.702; 101.248; 106.147; 103.999,,TP<SRP
FMP,FMP05814,FMP05814,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,2/4/2009,0,0,Deposition-Dry,1148,Legacy_Deposition,Total Nitrogen,TPN,49.583,Q,49.583,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090413N Spikes: 109.649; 109.483; 94.832; 109.657 Reps: 119.666; 122.446; 100.409; 90.128; 306.289; 297.234; 75.296; 78.799 Knowns: 100.000; 109.627; 100.000; 100.000; 100.000,,TN<NH4-N + NO2/3
FMP,FMP05814,FMP05814,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,2/4/2009,0,0,Deposition-Dry,1148,Legacy_Deposition,Total Phosphorus,TP,3.952,,3.952,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090407P Spikes: 105.798; 93.564; 103.212; 102.023 Reps: 3.832; 3.992; 7.633; 7.753; 16.038; 16.598; 5.272; 5.352 Knowns: 104.920; 99.702; 101.248; 106.147; 103.999,,
FMP,FMP05819,FMP05819,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,2/13/2009,0,0,Deposition-Dry,1256.4,Legacy_Deposition,Total Nitrogen,TPN,164.371,Q,164.371,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090413N Spikes: 109.649; 109.483; 94.832; 109.657 Reps: 119.666; 122.446; 100.409; 90.128; 306.289; 297.234; 75.296; 78.799 Knowns: 100.000; 109.627; 100.000; 100.000; 100.000,,TN<NH4-N + NO2/3
FMP,FMP05819,FMP05819,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,2/13/2009,0,0,Deposition-Dry,1256.4,Legacy_Deposition,Total Phosphorus,TP,1.39,,1.39,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090407P Spikes: 105.798; 93.564; 103.212; 102.023 Reps: 3.832; 3.992; 7.633; 7.753; 16.038; 16.598; 5.272; 5.352 Knowns: 104.920; 99.702; 101.248; 106.147; 103.999,,
FMP,FMP05827,FMP05827,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,2/20/2009,0,0,Deposition-Dry,1267,Legacy_Deposition,Total Nitrogen,TPN,68.154,Q,68.154,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090413N Spikes: 109.649; 109.483; 94.832; 109.657 Reps: 119.666; 122.446; 100.409; 90.128; 306.289; 297.234; 75.296; 78.799 Knowns: 100.000; 109.627; 100.000; 100.000; 100.000,,TN<NH4-N + NO2/3
FMP,FMP05827,FMP05827,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,2/20/2009,0,0,Deposition-Dry,1267,Legacy_Deposition,Total Phosphorus,TP,0.95,,0.95,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090407P Spikes: 105.798; 93.564; 103.212; 102.023 Reps: 3.832; 3.992; 7.633; 7.753; 16.038; 16.598; 5.272; 5.352 Knowns: 104.920; 99.702; 101.248; 106.147; 103.999,,
FMP,FMP05834,FMP05834,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,2/27/2009,0,0,Deposition-Dry,1318,Legacy_Deposition,Total Nitrogen,TPN,70.349,Q,70.349,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090413N Spikes: 109.649; 109.483; 94.832; 109.657 Reps: 119.666; 122.446; 100.409; 90.128; 306.289; 297.234; 75.296; 78.799 Knowns: 100.000; 109.627; 100.000; 100.000; 100.000,,TN<NH4-N + NO2/3
FMP,FMP05834,FMP05834,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,2/27/2009,0,0,Deposition-Dry,1318,Legacy_Deposition,Total Phosphorus,TP,1.711,,1.711,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090407P Spikes: 105.798; 93.564; 103.212; 102.023 Reps: 3.832; 3.992; 7.633; 7.753; 16.038; 16.598; 5.272; 5.352 Knowns: 104.920; 99.702; 101.248; 106.147; 103.999,,
FMP,FMP05837,FMP05837,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/6/2009,0,0,Deposition-Dry,973.5,Legacy_Deposition,Total Nitrogen,TPN,69.942,,69.942,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090413N Spikes: 109.649; 109.483; 94.832; 109.657 Reps: 119.666; 122.446; 100.409; 90.128; 306.289; 297.234; 75.296; 78.799 Knowns: 100.000; 109.627; 100.000; 100.000; 100.000,,
FMP,FMP05837,FMP05837,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/6/2009,0,0,Deposition-Dry,973.5,Legacy_Deposition,Total Phosphorus,TP,2.951,,2.951,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090407P Spikes: 105.798; 93.564; 103.212; 102.023 Reps: 3.832; 3.992; 7.633; 7.753; 16.038; 16.598; 5.272; 5.352 Knowns: 104.920; 99.702; 101.248; 106.147; 103.999,,
FMP,FMP05840,FMP05840,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/11/2009,0,0,Deposition-Dry,1352.7,Legacy_Deposition,Total Nitrogen,TPN,70.947,,70.947,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090413N Spikes: 109.649; 109.483; 94.832; 109.657 Reps: 119.666; 122.446; 100.409; 90.128; 306.289; 297.234; 75.296; 78.799 Knowns: 100.000; 109.627; 100.000; 100.000; 100.000,,
FMP,FMP05840,FMP05840,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/11/2009,0,0,Deposition-Dry,1352.7,Legacy_Deposition,Total Phosphorus,TP,5.312,,5.312,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090407P Spikes: 105.798; 93.564; 103.212; 102.023 Reps: 3.832; 3.992; 7.633; 7.753; 16.038; 16.598; 5.272; 5.352 Knowns: 104.920; 99.702; 101.248; 106.147; 103.999,,
FMP,FMP05841,FMP05841,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/19/2009,0,0,Deposition-Dry,1120.8,Legacy_Deposition,Total Nitrogen,TPN,54.939,Q,54.939,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090413N Spikes: 109.649; 109.483; 94.832; 109.657 Reps: 119.666; 122.446; 100.409; 90.128; 306.289; 297.234; 75.296; 78.799 Knowns: 100.000; 109.627; 100.000; 100.000; 100.000,,TN<NH4-N + NO2/3
FMP,FMP05841,FMP05841,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/19/2009,0,0,Deposition-Dry,1120.8,Legacy_Deposition,Total Phosphorus,TP,1.831,,1.831,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090407P Spikes: 105.798; 93.564; 103.212; 102.023 Reps: 3.832; 3.992; 7.633; 7.753; 16.038; 16.598; 5.272; 5.352 Knowns: 104.920; 99.702; 101.248; 106.147; 103.999,,
FMP,FMP05859,FMP05859,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/27/2009,0,0,Deposition-Dry,1030.6,Legacy_Deposition,Total Nitrogen,TPN,204.948,,204.948,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090603N Knowns: 95.988, 96.781, 107.358, 99.836",Not enough sample volumes to run reps and spikes. Glutamic acid digestion check=99%.,
FMP,FMP05859,FMP05859,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/27/2009,0,0,Deposition-Dry,1030.6,Legacy_Deposition,Total Phosphorus,TP,8.501,,8.501,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090519P Spikes: 107.902, 0, 94.314 Reps: 8.075, 8.004; 21.999, 22.922; 8.999, 8.572 Knowns: 99.604, 98.243, 93.232, 93.476",,
FMP,FMP05862,FMP05862,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/6/2009,0,0,Deposition-Dry,892.8,Legacy_Deposition,Total Nitrogen,TPN,230.41,,230.41,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090603N Knowns: 95.988, 96.781, 107.358, 99.836",Not enough sample volumes to run reps and spikes. Glutamic acid digestion check=99%.,
FMP,FMP05862,FMP05862,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/6/2009,0,0,Deposition-Dry,892.8,Legacy_Deposition,Total Phosphorus,TP,4.949,,4.949,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090519P Spikes: 107.902, 0, 94.314 Reps: 8.075, 8.004; 21.999, 22.922; 8.999, 8.572 Knowns: 99.604, 98.243, 93.232, 93.476",,
FMP,FMP05878,FMP05878,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/13/2009,0,0,Deposition-Dry,1629.6,Legacy_Deposition,Total Nitrogen,TPN,119.507,,119.507,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090603N Knowns: 95.988, 96.781, 107.358, 99.836",Not enough sample volumes to run reps and spikes. Glutamic acid digestion check=99%.,
FMP,FMP05878,FMP05878,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/13/2009,0,0,Deposition-Dry,1629.6,Legacy_Deposition,Total Phosphorus,TP,22.46,,22.46,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090519P Spikes: 107.902, 0, 94.314 Reps: 8.075, 8.004; 21.999, 22.922; 8.999, 8.572 Knowns: 99.604, 98.243, 93.232, 93.476",,
FMP,FMP05881,FMP05881,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/22/2009,0,0,Deposition-Dry,1273.2,Legacy_Deposition,Total Nitrogen,TPN,192.499,,192.499,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090603N Knowns: 95.988, 96.781, 107.358, 99.836",Not enough sample volumes to run reps and spikes. Glutamic acid digestion check=99%.,
FMP,FMP05881,FMP05881,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/22/2009,0,0,Deposition-Dry,1273.2,Legacy_Deposition,Total Phosphorus,TP,20.72,,20.72,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090519P Spikes: 107.902, 0, 94.314 Reps: 8.075, 8.004; 21.999, 22.922; 8.999, 8.572 Knowns: 99.604, 98.243, 93.232, 93.476",,
FMP,FMP05891,FMP05891,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/30/2009,0,0,Deposition-Dry,894.7,Legacy_Deposition,Total Nitrogen,TPN,767.285,,767.285,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090603N Knowns: 95.988, 96.781, 107.358, 99.836",Not enough sample volumes to run reps and spikes. Glutamic acid digestion check=99%.,
FMP,FMP05891,FMP05891,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/30/2009,0,0,Deposition-Dry,894.7,Legacy_Deposition,Total Phosphorus,TP,82.171,,82.171,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090519P Spikes: 107.902, 0, 94.314 Reps: 8.075, 8.004; 21.999, 22.922; 8.999, 8.572 Knowns: 99.604, 98.243, 93.232, 93.476",,
FMP,FMP05905,FMP05905,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/8/2009,0,0,Deposition-Dry,1201.5,Legacy_Deposition,Total Nitrogen,TPN,451.65,,451.65,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090603N Knowns: 95.988, 96.781, 107.358, 99.836",Not enough sample volumes to run reps and spikes. Glutamic acid digestion check=99%.,
FMP,FMP05905,FMP05905,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/8/2009,0,0,Deposition-Dry,1201.5,Legacy_Deposition,Total Phosphorus,TP,45.586,,45.586,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090519P Spikes: 107.902, 0, 94.314 Reps: 8.075, 8.004; 21.999, 22.922; 8.999, 8.572 Knowns: 99.604, 98.243, 93.232, 93.476",,
FMP,FMP05907,FMP05907,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/16/2009,0,0,Deposition-Dry,890.4,Legacy_Deposition,Total Nitrogen,TPN,277.979,,277.979,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090616N Spikes: 104.166; 101.891 Reps: 165.044; 159.936; 151.991; 159.936 Knowns: 100.770; 106.469; 96.230; 101.791,Glutamic acid digestion check standard=96%,
FMP,FMP05907,FMP05907,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/16/2009,0,0,Deposition-Dry,890.4,Legacy_Deposition,Total Phosphorus,TP,22.262,,22.262,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090611A Spikes: 95.830; 95.796 Reps: 7.329; 7.434; 6.210; 5.545 Knowns: 97.035; 98.501; 97.586; 100.110,,
FMP,FMP05922,FMP05922,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/21/2009,0,0,Deposition-Dry,1239,Legacy_Deposition,Total Nitrogen,TPN,287.059,,287.059,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090616N Spikes: 104.166; 101.891 Reps: 165.044; 159.936; 151.991; 159.936 Knowns: 100.770; 106.469; 96.230; 101.791,Glutamic acid digestion check standard=96%,
FMP,FMP05922,FMP05922,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/21/2009,0,0,Deposition-Dry,1239,Legacy_Deposition,Total Phosphorus,TP,40.666,,40.666,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090611A Spikes: 95.830; 95.796 Reps: 7.329; 7.434; 6.210; 5.545 Knowns: 97.035; 98.501; 97.586; 100.110,,
FMP,FMP05923,FMP05923,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/28/2009,0,0,Deposition-Dry,648.9,Legacy_Deposition,Total Nitrogen,TPN,380.131,,380.131,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090616N Spikes: 104.166; 101.891 Reps: 165.044; 159.936; 151.991; 159.936 Knowns: 100.770; 106.469; 96.230; 101.791,Glutamic acid digestion check standard=96%,
FMP,FMP05923,FMP05923,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/28/2009,0,0,Deposition-Dry,648.9,Legacy_Deposition,Total Phosphorus,TP,47.835,,47.835,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090611A Spikes: 95.830; 95.796 Reps: 7.329; 7.434; 6.210; 5.545 Knowns: 97.035; 98.501; 97.586; 100.110,,
FMP,FMP05935,FMP05935,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/4/2009,0,0,Deposition-Dry,657,Legacy_Deposition,Total Nitrogen,TPN,870.621,,870.621,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090616N Spikes: 104.166; 101.891 Reps: 165.044; 159.936; 151.991; 159.936 Knowns: 100.770; 106.469; 96.230; 101.791,Glutamic acid digestion check standard=96%,
FMP,FMP05935,FMP05935,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/4/2009,0,0,Deposition-Dry,657,Legacy_Deposition,Total Phosphorus,TP,161.264,,161.264,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090611A Spikes: 95.830; 95.796 Reps: 7.329; 7.434; 6.210; 5.545 Knowns: 97.035; 98.501; 97.586; 100.110,,
FMP,FMP05936,FMP05936,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/10/2009,0,0,Deposition-Dry,944.2,Legacy_Deposition,Total Nitrogen,TPN,340.405,,340.405,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090616N Spikes: 104.166; 101.891 Reps: 165.044; 159.936; 151.991; 159.936 Knowns: 100.770; 106.469; 96.230; 101.791,Glutamic acid digestion check standard=96%,
FMP,FMP05936,FMP05936,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/10/2009,0,0,Deposition-Dry,944.2,Legacy_Deposition,Total Phosphorus,TP,31.39,,31.39,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090611A Spikes: 95.830; 95.796 Reps: 7.329; 7.434; 6.210; 5.545 Knowns: 97.035; 98.501; 97.586; 100.110,,
FMP,FMP05944,FMP05944,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/19/2009,0,0,Deposition-Dry,481.8,Legacy_Deposition,Total Nitrogen,TPN,647.654,,647.654,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090625N Spikes: 105.667 Reps: 149.73, 149.73 Knowns: 99.932",Glutamic acid digestion check standard=97%,
FMP,FMP05944,FMP05944,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/19/2009,0,0,Deposition-Dry,481.8,Legacy_Deposition,Total Phosphorus,TP,132.937,,132.937,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090625P Spikes: 98.467 Knowns: 105.547, 108.021",,
FMP,FMP05955,FMP05955,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/24/2009,0,0,Deposition-Dry,1872.8,Legacy_Deposition,Total Nitrogen,TPN,165.95,,165.95,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090825N Spikes: 104.003, 108.483, 105.727, 105.685 Reps: 129.46, 127.179; 188.186, 187.616; 114.065, 114.636; 98.101, 101.522 Knowns: 99.899, 100.811, 101.039, 100.355, 101.267, 95.566, 99.215, 99.101, 99.443",,
FMP,FMP05955,FMP05955,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/24/2009,0,0,Deposition-Dry,1872.8,Legacy_Deposition,Total Phosphorus,TP,26.178,,26.178,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090820P Spikes: 104.077, 93.589, 97.137, 99.028 Reps: 8.314, 8.962; 10.981, 10.981; 4.658, 2.487; 4.886, 4.963 Knowns: 99.792, 86.253, 99.792, 99.353, 100.084",,
FMP,FMP05956,FMP05956,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/1/2009,0,0,Deposition-Dry,611.2,Legacy_Deposition,Total Nitrogen,TPN,626.103,,626.103,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090825N Spikes: 104.003, 108.483, 105.727, 105.685 Reps: 129.46, 127.179; 188.186, 187.616; 114.065, 114.636; 98.101, 101.522 Knowns: 99.899, 100.811, 101.039, 100.355, 101.267, 95.566, 99.215, 99.101, 99.443",,
FMP,FMP05956,FMP05956,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/1/2009,0,0,Deposition-Dry,611.2,Legacy_Deposition,Total Phosphorus,TP,163.456,,163.456,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090820P Spikes: 104.077, 93.589, 97.137, 99.028 Reps: 8.314, 8.962; 10.981, 10.981; 4.658, 2.487; 4.886, 4.963 Knowns: 99.792, 86.253, 99.792, 99.353, 100.084",,
FMP,FMP05961,FMP05961,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/9/2009,0,0,Deposition-Dry,640.2,Legacy_Deposition,Total Nitrogen,TPN,484.67,,484.67,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090825N Spikes: 104.003, 108.483, 105.727, 105.685 Reps: 129.46, 127.179; 188.186, 187.616; 114.065, 114.636; 98.101, 101.522 Knowns: 99.899, 100.811, 101.039, 100.355, 101.267, 95.566, 99.215, 99.101, 99.443",,
FMP,FMP05961,FMP05961,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/9/2009,0,0,Deposition-Dry,640.2,Legacy_Deposition,Total Phosphorus,TP,85.049,,85.049,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090820P Spikes: 104.077, 93.589, 97.137, 99.028 Reps: 8.314, 8.962; 10.981, 10.981; 4.658, 2.487; 4.886, 4.963 Knowns: 99.792, 86.253, 99.792, 99.353, 100.084",,
FMP,FMP05970,FMP05970,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/15/2009,0,0,Deposition-Dry,1117.3,Legacy_Deposition,Total Nitrogen,TPN,156.827,,156.827,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090825N Spikes: 104.003, 108.483, 105.727, 105.685 Reps: 129.46, 127.179; 188.186, 187.616; 114.065, 114.636; 98.101, 101.522 Knowns: 99.899, 100.811, 101.039, 100.355, 101.267, 95.566, 99.215, 99.101, 99.443",,
FMP,FMP05970,FMP05970,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/15/2009,0,0,Deposition-Dry,1117.3,Legacy_Deposition,Total Phosphorus,TP,10.6,,10.6,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20090820P Spikes: 104.077, 93.589, 97.137, 99.028 Reps: 8.314, 8.962; 10.981, 10.981; 4.658, 2.487; 4.886, 4.963 Knowns: 99.792, 86.253, 99.792, 99.353, 100.084",,
FMP,FMP05972,FMP05972,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/29/2009,0,0,Deposition-Dry,766.2,Legacy_Deposition,Total Nitrogen,TPN,286.03,,286.03,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20091006N Spikes: 105.99, 95.606, 109.29, 106.815 Reps: 108.079, 109.518; 96.55, 92.669; 81.587, 84.688; 67.977, 76.084 Knowns: 100, 100, 100, 111.588, 100, 100",,
FMP,FMP05972,FMP05972,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/29/2009,0,0,Deposition-Dry,766.2,Legacy_Deposition,Total Phosphorus,TP,24.153,,24.153,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090923P Spikes: 107.451; 103.170 Reps: 2.484; 2.772; 3.304; 3.489; 4.526; 4.666 Knowns: 100.000; 100.000; 100.000; 92.237; 100.000,,
FMP,FMP05982,FMP05982,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,8/6/2009,0,0,Deposition-Dry,1092,Legacy_Deposition,Total Nitrogen,TPN,220.095,,220.095,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20091006N Spikes: 105.99, 95.606, 109.29, 106.815 Reps: 108.079, 109.518; 96.55, 92.669; 81.587, 84.688; 67.977, 76.084 Knowns: 100, 100, 100, 111.588, 100, 100",,
FMP,FMP05982,FMP05982,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,8/6/2009,0,0,Deposition-Dry,1092,Legacy_Deposition,Total Phosphorus,TP,22.151,,22.151,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090923P Spikes: 107.451; 103.170 Reps: 2.484; 2.772; 3.304; 3.489; 4.526; 4.666 Knowns: 100.000; 100.000; 100.000; 92.237; 100.000,,
FMP,FMP05987,FMP05987,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,8/12/2009,0,0,Deposition-Dry,1064.1,Legacy_Deposition,Total Nitrogen,TPN,173.357,,173.357,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,"QC: 20091006N Spikes: 105.99, 95.606, 109.29, 106.815 Reps: 108.079, 109.518; 96.55, 92.669; 81.587, 84.688; 67.977, 76.084 Knowns: 100, 100, 100, 111.588, 100, 100",,
FMP,FMP05987,FMP05987,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,8/12/2009,0,0,Deposition-Dry,1064.1,Legacy_Deposition,Total Phosphorus,TP,8.337,,8.337,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,,QC: 20090923P Spikes: 107.451; 103.170 Reps: 2.484; 2.772; 3.304; 3.489; 4.526; 4.666 Knowns: 100.000; 100.000; 100.000; 92.237; 100.000,,
